Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Small millets,2025,Summer,Madhya Pradesh,6313.69,13311.76,1762.31,1045988.26,1797.03,2.11
Sugarcane,2025,Summer,Madhya Pradesh,8871.72,340189.08,1762.31,1589432.68,2474.3,38.35
Sweet potato,2025,Summer,Madhya Pradesh,1420.0,2602.22,1762.31,239228.17,285.93,1.83
Tapioca,2025,Summer,Madhya Pradesh,5264.51,9710.27,1762.31,1002111.84,1764.63,1.84
Tobacco,2025,Summer,Madhya Pradesh,1419.3,3430.67,1762.31,257677.95,539.32,2.42
Turmeric,2025,Summer,Madhya Pradesh,4967.14,14197.3,1762.31,581429.2,2147.35,2.86
Wheat,2025,Summer,Madhya Pradesh,5520.76,18514.68,1762.31,476475.43,1913.96,3.35
Bajra,2025,Summer,Madhya Pradesh,2500.67,4347.08,1762.31,355896.28,543.24,1.74
Black pepper,2025,Summer,Madhya Pradesh,2219.37,3142.22,1762.31,225969.18,852.05,1.42
Cardamom,2025,Summer,Madhya Pradesh,8753.02,18899.47,1762.31,892924.73,4140.69,2.16
Coriander,2025,Summer,Madhya Pradesh,1116.55,2279.54,1762.31,152285.7,547.31,2.04
Garlic,2025,Summer,Madhya Pradesh,324.66,600.7,1762.31,50337.16,161.85,1.85
Ginger,2025,Summer,Madhya Pradesh,5252.73,4988.01,1762.31,678365.23,1868.66,0.95
Groundnut,2025,Summer,Madhya Pradesh,7369.33,8203.53,1762.31,954751.72,3589.89,1.11
Horse-gram,2025,Summer,Madhya Pradesh,829.5,2019.49,1762.31,111155.79,198.74,2.43
Jowar,2025,Summer,Madhya Pradesh,3708.2,4614.34,1762.31,545461.41,1358.42,1.24
Ragi,2025,Summer,Madhya Pradesh,6397.57,10821.48,1762.31,1032163.13,2343.88,1.69
Cashewnut,2025,Summer,Madhya Pradesh,5649.71,13286.9,1762.31,472291.58,1889.4,2.35
Banana,2025,Summer,Madhya Pradesh,7076.45,394140.12,1762.31,790369.68,1564.31,55.7
Soyabean,2025,Summer,Madhya Pradesh,3779.91,3405.72,1762.31,306669.91,973.08,0.9
Barley,2025,Summer,Madhya Pradesh,2618.18,3714.24,1762.31,318564.51,1219.3,1.42
Khesari,2025,Summer,Madhya Pradesh,3377.55,3135.33,1762.31,357968.59,712.17,0.93
Masoor,2025,Summer,Madhya Pradesh,4571.03,3752.68,1762.31,513103.8,2044.7,0.82
Moong(Green Gram),2025,Summer,Madhya Pradesh,3327.38,7313.12,1762.31,377216.25,944.16,2.2
Other Kharif pulses,2025,Summer,Madhya Pradesh,9682.37,17880.66,1762.31,1260671.75,4840.78,1.85
Safflower,2025,Summer,Madhya Pradesh,3767.53,4509.25,1762.31,631334.78,1046.56,1.2
Sannhamp,2025,Summer,Madhya Pradesh,4646.44,11326.11,1762.31,441234.47,1728.33,2.44
Sunflower,2025,Summer,Madhya Pradesh,8958.3,8767.71,1762.31,717014.04,3318.57,0.98
Urad,2025,Summer,Madhya Pradesh,1649.37,1933.43,1762.31,140067.09,379.78,1.17
Peas & beans (Pulses),2025,Summer,Madhya Pradesh,3877.74,6240.01,1762.31,569224.2,1286.52,1.61
other oilseeds,2025,Summer,Madhya Pradesh,1751.24,3085.29,1762.31,279543.84,514.58,1.76
Other Cereals,2025,Summer,Madhya Pradesh,8530.13,15373.41,1762.31,736268.12,2719.42,1.8
Cowpea(Lobia),2025,Summer,Madhya Pradesh,3751.79,4577.87,1762.31,636047.16,1082.68,1.22
Oilseeds total,2025,Summer,Madhya Pradesh,864.09,1109.08,1762.31,105919.07,407.93,1.28
Guar seed,2025,Summer,Madhya Pradesh,9426.7,12865.38,1762.31,1017670.36,2151.95,1.36
Other Summer Pulses,2025,Summer,Madhya Pradesh,9459.7,23736.14,1762.31,1496489.85,3425.84,2.51
Moth,2025,Summer,Madhya Pradesh,1538.95,3456.68,1762.31,178303.11,334.74,2.25
Arecanut,2025,Winter,Madhya Pradesh,5749.76,12085.73,1762.31,743376.55,1463.64,2.1
Arhar/Tur,2025,Winter,Madhya Pradesh,4574.59,6934.38,1762.31,777982.26,1178.73,1.52
Castor seed,2025,Winter,Madhya Pradesh,7979.09,10412.38,1762.31,676643.11,3731.41,1.3
Cotton(lint),2025,Winter,Madhya Pradesh,1044.06,2315.31,1762.31,195991.53,367.35,2.22
Dry chillies,2025,Winter,Madhya Pradesh,6453.33,5572.06,1762.31,1270497.57,2275.01,0.86
Gram,2025,Winter,Madhya Pradesh,2951.16,6626.96,1762.31,445480.18,1353.07,2.25
Jute,2025,Winter,Madhya Pradesh,4308.96,6829.67,1762.31,605450.77,2081.94,1.58
Linseed,2025,Winter,Madhya Pradesh,9975.85,10973.55,1762.31,1021125.56,4590.27,1.1
Maize,2025,Winter,Madhya Pradesh,410.84,1244.6,1762.31,53074.36,102.92,3.03
Mesta,2025,Winter,Madhya Pradesh,3803.95,9292.21,1762.31,527472.78,1175.57,2.44
Niger seed,2025,Winter,Madhya Pradesh,630.82,1219.95,1762.31,107444.93,240.99,1.93
Onion,2025,Winter,Madhya Pradesh,2450.47,4927.63,1762.31,392774.9,562.57,2.01
Other Rabi pulses,2025,Winter,Madhya Pradesh,3836.89,6753.13,1762.31,717634.04,959.89,1.76
Potato,2025,Winter,Madhya Pradesh,7842.69,260132.18,1762.31,984206.87,1866.01,33.17
Rapeseed &Mustard,2025,Winter,Madhya Pradesh,4595.17,5704.73,1762.31,411599.91,2284.23,1.24
Rice,2025,Winter,Madhya Pradesh,3122.63,14625.12,1762.31,366761.4,1499.58,4.68
Sesamum,2025,Winter,Madhya Pradesh,2833.85,4735.16,1762.31,241806.73,1013.45,1.67
Small millets,2025,Winter,Madhya Pradesh,1024.14,1035.77,1762.31,192031.47,209.04,1.01
Sugarcane,2025,Winter,Madhya Pradesh,1406.02,68791.7,1762.31,174759.41,586.64,48.93
Sweet potato,2025,Winter,Madhya Pradesh,3077.64,5427.54,1762.31,378540.43,884.51,1.76
Tapioca,2025,Winter,Madhya Pradesh,342.83,621.76,1762.31,68108.09,101.56,1.81
Tobacco,2025,Winter,Madhya Pradesh,8496.54,17457.78,1762.31,1302997.14,2991.76,2.05
Turmeric,2025,Winter,Madhya Pradesh,2339.41,4305.65,1762.31,372012.63,543.96,1.84
Wheat,2025,Winter,Madhya Pradesh,4276.38,16150.81,1762.31,645392.69,1736.28,3.78
Bajra,2025,Winter,Madhya Pradesh,4714.6,8458.87,1762.31,869767.29,1790.24,1.79
Black pepper,2025,Winter,Madhya Pradesh,869.87,1304.65,1762.31,168028.98,350.29,1.5
Cardamom,2025,Winter,Madhya Pradesh,1167.83,2456.28,1762.31,158252.44,558.6,2.1
Coriander,2025,Winter,Madhya Pradesh,251.53,391.73,1762.31,33708.96,82.2,1.56
Garlic,2025,Winter,Madhya Pradesh,7514.81,16486.68,1762.31,729806.21,3407.74,2.19
Ginger,2025,Winter,Madhya Pradesh,6620.34,14976.63,1762.31,1016388.35,2275.91,2.26
Groundnut,2025,Winter,Madhya Pradesh,940.19,2069.4,1762.31,87457.08,300.68,2.2
Horse-gram,2025,Winter,Madhya Pradesh,1852.21,2526.23,1762.31,279142.72,618.81,1.36
Jowar,2025,Winter,Madhya Pradesh,1445.92,2354.02,1762.31,250166.06,596.77,1.63
Ragi,2025,Winter,Madhya Pradesh,6696.63,10527.41,1762.31,1177262.78,2490.2,1.57
Cashewnut,2025,Winter,Madhya Pradesh,1521.65,1504.39,1762.31,145237.1,740.18,0.99
Banana,2025,Winter,Madhya Pradesh,5526.29,289723.53,1762.31,997745.44,1214.25,52.43
Soyabean,2025,Winter,Madhya Pradesh,3306.51,6068.99,1762.31,596055.55,763.72,1.84
Barley,2025,Winter,Madhya Pradesh,5444.72,8389.11,1762.31,891371.35,1744.07,1.54
Khesari,2025,Winter,Madhya Pradesh,4107.57,3029.85,1762.31,430635.54,1380.38,0.74
Masoor,2025,Winter,Madhya Pradesh,6403.01,13348.25,1762.31,1171070.93,1666.54,2.08
Moong(Green Gram),2025,Winter,Madhya Pradesh,8340.37,11032.25,1762.31,1480685.55,3575.26,1.32
Other Kharif pulses,2025,Winter,Madhya Pradesh,2606.98,2529.71,1762.31,341660.95,870.14,0.97
Safflower,2025,Winter,Madhya Pradesh,730.83,831.0,1762.31,117801.31,274.17,1.14
Sannhamp,2025,Winter,Madhya Pradesh,2553.39,5651.31,1762.31,418145.37,560.09,2.21
Sunflower,2025,Winter,Madhya Pradesh,3843.39,3169.47,1762.31,768591.54,1724.74,0.82
Urad,2025,Winter,Madhya Pradesh,4212.24,7263.21,1762.31,442947.27,1625.32,1.72
Peas & beans (Pulses),2025,Winter,Madhya Pradesh,6545.88,5252.88,1762.31,714658.81,2368.62,0.8
other oilseeds,2025,Winter,Madhya Pradesh,7806.24,10358.85,1762.31,1351944.54,2640.28,1.33
Other Cereals,2025,Winter,Madhya Pradesh,5090.47,7153.77,1762.31,814971.71,2144.69,1.41
Cowpea(Lobia),2025,Winter,Madhya Pradesh,7860.2,11590.04,1762.31,1371343.73,3839.04,1.47
Oilseeds total,2025,Winter,Madhya Pradesh,6757.16,17089.54,1762.31,573667.32,1740.46,2.53
Guar seed,2025,Winter,Madhya Pradesh,9005.57,11805.5,1762.31,1732548.39,3968.31,1.31
Other Summer Pulses,2025,Winter,Madhya Pradesh,3049.77,3207.17,1762.31,407643.08,863.22,1.05
Moth,2025,Winter,Madhya Pradesh,7796.48,16790.72,1762.31,804559.37,3894.09,2.15
Arecanut,2025,Whole Year,Maharashtra,5576.57,12576.68,1293.78,961075.62,1414.48,2.26
Arhar/Tur,2025,Whole Year,Maharashtra,7032.98,9340.1,1293.78,616448.86,2292.56,1.33
Castor seed,2025,Whole Year,Maharashtra,4171.81,8671.88,1293.78,755190.65,1321.38,2.08
Cotton(lint),2025,Whole Year,Maharashtra,4718.61,5562.58,1293.78,471783.18,1325.84,1.18
Dry chillies,2025,Whole Year,Maharashtra,7356.48,8655.67,1293.78,1337289.81,2932.79,1.18
Gram,2025,Whole Year,Maharashtra,8533.37,13849.19,1293.78,1578071.49,3993.41,1.62
Jute,2025,Whole Year,Maharashtra,4238.38,3262.55,1293.78,476446.31,1868.75,0.77
Linseed,2025,Whole Year,Maharashtra,4970.81,5732.22,1293.78,732776.39,1886.31,1.15
Maize,2025,Whole Year,Maharashtra,6635.83,23115.56,1293.78,1019277.59,3243.67,3.48
Mesta,2025,Whole Year,Maharashtra,8850.51,6805.64,1293.78,1510047.53,3527.02,0.77
Niger seed,2025,Whole Year,Maharashtra,3197.11,4938.79,1293.78,472584.57,1283.63,1.54
Onion,2025,Whole Year,Maharashtra,2855.78,7615.65,1293.78,373724.17,988.69,2.67
Other Rabi pulses,2025,Whole Year,Maharashtra,5835.4,12219.18,1293.78,831990.56,1805.79,2.09
Potato,2025,Whole Year,Maharashtra,7052.31,264698.98,1293.78,1395683.95,2727.22,37.53
Rapeseed &Mustard,2025,Whole Year,Maharashtra,1562.65,2443.97,1293.78,174532.79,490.88,1.56
Rice,2025,Whole Year,Maharashtra,9728.84,39965.88,1293.78,1627773.41,3684.93,4.11
Sesamum,2025,Whole Year,Maharashtra,4558.79,10864.98,1293.78,701190.87,1071.3,2.38
Small millets,2025,Whole Year,Maharashtra,2745.81,5070.34,1293.78,338951.4,1236.31,1.85
Sugarcane,2025,Whole Year,Maharashtra,5121.18,431466.48,1293.78,947071.59,1622.95,84.25
Sweet potato,2025,Whole Year,Maharashtra,4764.78,11241.68,1293.78,603999.13,1488.33,2.36
Tapioca,2025,Whole Year,Maharashtra,2029.47,4999.42,1293.78,256182.47,660.63,2.46
Tobacco,2025,Whole Year,Maharashtra,7699.88,9337.22,1293.78,1445118.46,1906.56,1.21
Turmeric,2025,Whole Year,Maharashtra,3461.75,7111.66,1293.78,642058.26,1370.45,2.05
Wheat,2025,Whole Year,Maharashtra,839.28,3665.88,1293.78,107836.91,246.54,4.37
Bajra,2025,Whole Year,Maharashtra,6611.82,7238.01,1293.78,653721.16,2744.25,1.09
Black pepper,2025,Whole Year,Maharashtra,6273.98,7113.38,1293.78,1238959.77,2609.86,1.13
Cardamom,2025,Whole Year,Maharashtra,9122.31,20439.51,1293.78,1694934.28,4349.58,2.24
Coriander,2025,Whole Year,Maharashtra,4192.14,4617.82,1293.78,336854.66,1451.1,1.1
Garlic,2025,Whole Year,Maharashtra,5620.38,4945.56,1293.78,877442.05,2253.97,0.88
Ginger,2025,Whole Year,Maharashtra,7718.86,13404.17,1293.78,1337061.82,3402.7,1.74
Groundnut,2025,Whole Year,Maharashtra,3677.82,6832.02,1293.78,671734.03,1345.48,1.86
Horse-gram,2025,Whole Year,Maharashtra,1752.62,3147.01,1293.78,183646.39,817.61,1.8
Jowar,2025,Whole Year,Maharashtra,9792.7,11508.68,1293.78,1408223.24,2606.63,1.18
Ragi,2025,Whole Year,Maharashtra,7843.59,15976.08,1293.78,660355.99,2246.57,2.04
Cashewnut,2025,Whole Year,Maharashtra,8144.32,7995.73,1293.78,1593063.89,3466.13,0.98
Banana,2025,Whole Year,Maharashtra,6746.08,271752.14,1293.78,1149579.52,1813.42,40.28
Soyabean,2025,Whole Year,Maharashtra,5543.15,9082.08,1293.78,727882.48,2756.17,1.64
Barley,2025,Whole Year,Maharashtra,4450.31,8812.56,1293.78,550466.77,2144.64,1.98
Khesari,2025,Whole Year,Maharashtra,5585.71,9342.24,1293.78,794284.06,2694.41,1.67
Masoor,2025,Whole Year,Maharashtra,127.68,242.01,1293.78,21927.73,36.44,1.9
Moong(Green Gram),2025,Whole Year,Maharashtra,4991.23,11184.96,1293.78,823208.43,1455.91,2.24
Other Kharif pulses,2025,Whole Year,Maharashtra,9025.99,19379.62,1293.78,1186403.99,3824.13,2.15
Safflower,2025,Whole Year,Maharashtra,3063.52,4153.34,1293.78,474208.83,782.98,1.36
Sannhamp,2025,Whole Year,Maharashtra,925.43,1112.62,1293.78,144542.83,256.84,1.2
Sunflower,2025,Whole Year,Maharashtra,8475.65,15426.69,1293.78,1454283.4,3548.0,1.82
Urad,2025,Whole Year,Maharashtra,7416.35,14868.74,1293.78,1295058.95,2003.94,2.0
Peas & beans (Pulses),2025,Whole Year,Maharashtra,4140.89,5540.44,1293.78,578880.75,1412.15,1.34
other oilseeds,2025,Whole Year,Maharashtra,3991.48,8738.37,1293.78,621738.68,1852.1,2.19
Other Cereals,2025,Whole Year,Maharashtra,148.09,190.85,1293.78,27416.67,62.42,1.29
Cowpea(Lobia),2025,Whole Year,Maharashtra,5975.73,14336.05,1293.78,963121.02,2074.0,2.4
Oilseeds total,2025,Whole Year,Maharashtra,2681.89,1972.1,1293.78,263014.85,798.6,0.74
Guar seed,2025,Whole Year,Maharashtra,6822.97,7430.9,1293.78,1077270.21,1760.9,1.09
Other Summer Pulses,2025,Whole Year,Maharashtra,6015.52,15042.32,1293.78,983245.22,2569.08,2.5
Moth,2025,Whole Year,Maharashtra,6414.73,11935.87,1293.78,717423.6,1908.62,1.86
Cotton(lint),2025,Kharif,Maharashtra,8307.27,19485.43,1293.78,1234324.63,2809.09,2.35
Maize,2025,Kharif,Maharashtra,7642.05,48599.05,1293.78,684376.68,2068.07,6.36
Rice,2025,Kharif,Maharashtra,9260.14,42086.17,1293.78,1667683.01,3800.49,4.54
Groundnut,2025,Kharif,Maharashtra,9932.36,10667.81,1293.78,1143650.21,3717.94,1.07
Soyabean,2025,Kharif,Maharashtra,5589.44,12808.24,1293.78,635300.81,1358.27,2.29
Gram,2025,Rabi,Maharashtra,7843.34,11848.23,1293.78,1314477.28,2873.18,1.51
Potato,2025,Rabi,Maharashtra,5938.23,549767.9,1293.78,1152021.21,1505.1,92.58
Rapeseed &Mustard,2025,Rabi,Maharashtra,2560.85,2785.24,1293.78,383130.67,762.19,1.09
Wheat,2025,Rabi,Maharashtra,2842.55,13169.8,1293.78,488445.77,1125.56,4.63
Arecanut,2025,Autumn,Maharashtra,9213.79,9931.56,1293.78,849188.9,4510.56,1.08
Arhar/Tur,2025,Autumn,Maharashtra,8331.27,15666.59,1293.78,1639398.69,1931.66,1.88
Castor seed,2025,Autumn,Maharashtra,5331.88,9193.69,1293.78,659906.94,2484.33,1.72
Cotton(lint),2025,Autumn,Maharashtra,3458.71,6964.4,1293.78,517205.76,1658.12,2.01
Dry chillies,2025,Autumn,Maharashtra,3201.73,4233.92,1293.78,588646.99,864.96,1.32
Gram,2025,Autumn,Maharashtra,8862.11,17043.86,1293.78,746132.48,2068.85,1.92
Jute,2025,Autumn,Maharashtra,2744.8,5487.05,1293.78,496483.16,1057.21,2.0
Linseed,2025,Autumn,Maharashtra,3191.23,6649.33,1293.78,465888.35,1321.56,2.08
Maize,2025,Autumn,Maharashtra,7708.04,34085.54,1293.78,1194976.14,3650.54,4.42
Mesta,2025,Autumn,Maharashtra,6839.39,10734.6,1293.78,740735.89,3382.54,1.57
Niger seed,2025,Autumn,Maharashtra,1927.01,4235.87,1293.78,228802.34,829.39,2.2
Onion,2025,Autumn,Maharashtra,5418.91,4955.35,1293.78,827831.64,1554.15,0.91
Other Rabi pulses,2025,Autumn,Maharashtra,5345.87,4969.79,1293.78,494675.18,1518.33,0.93
Potato,2025,Autumn,Maharashtra,8844.87,265515.32,1293.78,1764848.18,2186.69,30.02
Rapeseed &Mustard,2025,Autumn,Maharashtra,2100.41,2868.7,1293.78,395423.5,982.07,1.37
Rice,2025,Autumn,Maharashtra,1672.65,7064.46,1293.78,255276.54,790.77,4.22
Sesamum,2025,Autumn,Maharashtra,9865.18,19252.97,1293.78,1882552.16,2635.97,1.95
Small millets,2025,Autumn,Maharashtra,7005.23,10081.77,1293.78,1393932.78,3253.3,1.44
Sugarcane,2025,Autumn,Maharashtra,2134.83,105554.91,1293.78,303921.97,661.17,49.44
Sweet potato,2025,Autumn,Maharashtra,746.22,1569.46,1293.78,97415.66,293.52,2.1
Tapioca,2025,Autumn,Maharashtra,7142.33,12786.66,1293.78,1217330.44,2214.6,1.79
Tobacco,2025,Autumn,Maharashtra,4624.7,4472.65,1293.78,571044.92,1277.84,0.97
Turmeric,2025,Autumn,Maharashtra,853.23,1643.91,1293.78,97586.87,327.94,1.93
Wheat,2025,Autumn,Maharashtra,6491.76,20700.73,1293.78,679310.87,2581.05,3.19
Bajra,2025,Autumn,Maharashtra,1814.65,2805.67,1293.78,283155.37,776.22,1.55
Black pepper,2025,Autumn,Maharashtra,971.54,956.74,1293.78,92286.39,346.0,0.98
Cardamom,2025,Autumn,Maharashtra,6116.45,8885.04,1293.78,720385.19,2719.43,1.45
Coriander,2025,Autumn,Maharashtra,8499.26,19151.24,1293.78,1110627.15,3938.78,2.25
Garlic,2025,Autumn,Maharashtra,2546.99,5028.86,1293.78,391858.14,1048.53,1.97
Ginger,2025,Autumn,Maharashtra,4961.23,13017.18,1293.78,864066.68,1749.19,2.62
Groundnut,2025,Autumn,Maharashtra,1947.6,3595.93,1293.78,312380.22,911.43,1.85
Horse-gram,2025,Autumn,Maharashtra,6178.82,12889.3,1293.78,611696.46,2500.35,2.09
Jowar,2025,Autumn,Maharashtra,8901.59,15901.63,1293.78,1147444.39,2523.43,1.79
Ragi,2025,Autumn,Maharashtra,4403.66,6175.9,1293.78,823473.07,2138.57,1.4
Cashewnut,2025,Autumn,Maharashtra,9490.65,9980.13,1293.78,874667.05,3798.43,1.05
Banana,2025,Autumn,Maharashtra,5813.54,243727.36,1293.78,604682.58,1518.27,41.92
Soyabean,2025,Autumn,Maharashtra,6771.92,7903.05,1293.78,637282.24,1901.67,1.17
Barley,2025,Autumn,Maharashtra,6906.19,10168.42,1293.78,1159305.27,2392.32,1.47
Khesari,2025,Autumn,Maharashtra,9551.89,17511.1,1293.78,1493093.28,3902.35,1.83
Masoor,2025,Autumn,Maharashtra,1523.15,1511.09,1293.78,154425.43,654.57,0.99
Moong(Green Gram),2025,Autumn,Maharashtra,5618.39,4532.49,1293.78,703320.95,1366.7,0.81
Other Kharif pulses,2025,Autumn,Maharashtra,9445.94,14811.91,1293.78,1668987.37,2384.89,1.57
Safflower,2025,Autumn,Maharashtra,4457.84,2970.24,1293.78,514356.81,1302.59,0.67
Sannhamp,2025,Autumn,Maharashtra,9942.6,18218.96,1293.78,1334951.91,2500.4,1.83
Sunflower,2025,Autumn,Maharashtra,1795.1,3134.02,1293.78,225672.01,503.39,1.75
Urad,2025,Autumn,Maharashtra,2417.52,4860.09,1293.78,257762.1,1089.99,2.01
Peas & beans (Pulses),2025,Autumn,Maharashtra,7371.62,16729.07,1293.78,1347134.47,3181.49,2.27
other oilseeds,2025,Autumn,Maharashtra,9120.21,15794.98,1293.78,1675790.03,3807.02,1.73
Other Cereals,2025,Autumn,Maharashtra,8343.52,9419.82,1293.78,1102492.89,2238.99,1.13
Cowpea(Lobia),2025,Autumn,Maharashtra,8044.87,10024.03,1293.78,1596867.21,2553.34,1.25
Oilseeds total,2025,Autumn,Maharashtra,4588.29,8077.54,1293.78,532859.03,2179.23,1.76
Guar seed,2025,Autumn,Maharashtra,1773.79,2266.01,1293.78,230881.29,578.45,1.28
Other Summer Pulses,2025,Autumn,Maharashtra,4803.47,5892.16,1293.78,676607.4,1115.58,1.23
Moth,2025,Autumn,Maharashtra,1906.43,4117.9,1293.78,264428.58,950.79,2.16
Arecanut,2025,Summer,Maharashtra,8980.64,6680.48,1293.78,753466.02,2598.87,0.74
Arhar/Tur,2025,Summer,Maharashtra,3333.3,3359.5,1293.78,399530.16,1297.18,1.01
Castor seed,2025,Summer,Maharashtra,5846.19,5979.02,1293.78,779181.81,2094.84,1.02
Cotton(lint),2025,Summer,Maharashtra,5417.2,8812.33,1293.78,1029249.78,1523.53,1.63
Dry chillies,2025,Summer,Maharashtra,8289.8,11848.44,1293.78,1138937.16,2227.88,1.43
Gram,2025,Summer,Maharashtra,3253.96,4951.69,1293.78,489996.67,1416.19,1.52
Jute,2025,Summer,Maharashtra,3991.57,3439.83,1293.78,674859.41,937.58,0.86
Linseed,2025,Summer,Maharashtra,8363.11,7270.35,1293.78,1424114.07,2046.3,0.87
Maize,2025,Summer,Maharashtra,3560.67,17947.9,1293.78,675036.73,1318.81,5.04
Mesta,2025,Summer,Maharashtra,2853.87,2097.49,1293.78,276231.56,584.48,0.73
Niger seed,2025,Summer,Maharashtra,4722.38,5159.83,1293.78,752140.98,1106.09,1.09
Onion,2025,Summer,Maharashtra,9548.91,14394.92,1293.78,1734559.61,2441.92,1.51
Other Rabi pulses,2025,Summer,Maharashtra,1612.03,4315.94,1293.78,162840.62,591.85,2.68
Potato,2025,Summer,Maharashtra,4047.57,273090.61,1293.78,583349.55,984.58,67.47
Rapeseed &Mustard,2025,Summer,Maharashtra,6288.57,10551.57,1293.78,1204542.63,2972.73,1.68
Rice,2025,Summer,Maharashtra,862.0,3608.86,1293.78,133215.02,240.26,4.19
Sesamum,2025,Summer,Maharashtra,8691.14,17954.73,1293.78,1342369.27,2150.48,2.07
Small millets,2025,Summer,Maharashtra,140.2,252.37,1293.78,25430.2,30.04,1.8
Sugarcane,2025,Summer,Maharashtra,411.18,15697.82,1293.78,63972.52,182.41,38.18
Sweet potato,2025,Summer,Maharashtra,5862.44,13587.79,1293.78,934786.44,1732.26,2.32
Tapioca,2025,Summer,Maharashtra,6027.58,14003.56,1293.78,1016574.19,1840.26,2.32
Tobacco,2025,Summer,Maharashtra,4225.45,8283.8,1293.78,753974.53,1360.52,1.96
Turmeric,2025,Summer,Maharashtra,5681.98,10212.53,1293.78,713103.85,2001.72,1.8
Wheat,2025,Summer,Maharashtra,5493.36,23602.04,1293.78,737528.71,2069.39,4.3
Bajra,2025,Summer,Maharashtra,4720.19,11572.06,1293.78,511511.25,1881.0,2.45
Black pepper,2025,Summer,Maharashtra,4244.12,6203.39,1293.78,581454.17,1429.52,1.46
Cardamom,2025,Summer,Maharashtra,4593.73,9437.05,1293.78,534822.54,1363.6,2.05
Coriander,2025,Summer,Maharashtra,9472.83,11072.96,1293.78,1349775.58,2078.67,1.17
Garlic,2025,Summer,Maharashtra,6159.14,10959.04,1293.78,1192382.5,2563.42,1.78
Ginger,2025,Summer,Maharashtra,2005.81,1751.8,1293.78,398753.85,742.09,0.87
Groundnut,2025,Summer,Maharashtra,1137.45,3070.26,1293.78,207515.82,378.45,2.7
Horse-gram,2025,Summer,Maharashtra,6901.18,8531.37,1293.78,791369.24,3145.85,1.24
Jowar,2025,Summer,Maharashtra,4648.87,9845.51,1293.78,527893.44,1158.59,2.12
Ragi,2025,Summer,Maharashtra,3220.12,4532.72,1293.78,374280.44,1540.57,1.41
Cashewnut,2025,Summer,Maharashtra,651.2,613.23,1293.78,74573.1,246.98,0.94
Banana,2025,Summer,Maharashtra,603.9,38104.42,1293.78,84016.52,196.04,63.1
Soyabean,2025,Summer,Maharashtra,4467.08,5945.47,1293.78,389451.67,967.53,1.33
Barley,2025,Summer,Maharashtra,1482.52,3329.52,1293.78,295000.93,530.7,2.25
Khesari,2025,Summer,Maharashtra,7775.98,16521.64,1293.78,1414628.78,1840.31,2.12
Masoor,2025,Summer,Maharashtra,4462.17,7263.56,1293.78,371509.81,2016.93,1.63
Moong(Green Gram),2025,Summer,Maharashtra,7024.55,8097.84,1293.78,1038263.12,2013.66,1.15
Other Kharif pulses,2025,Summer,Maharashtra,4447.52,6743.63,1293.78,385684.61,1870.29,1.52
Safflower,2025,Summer,Maharashtra,8789.79,18627.82,1293.78,1105160.3,4047.69,2.12
Sannhamp,2025,Summer,Maharashtra,8973.72,9935.96,1293.78,894274.27,2349.07,1.11
Sunflower,2025,Summer,Maharashtra,5659.69,11734.41,1293.78,565503.36,2819.54,2.07
Urad,2025,Summer,Maharashtra,4623.67,6516.35,1293.78,550933.72,1182.62,1.41
Peas & beans (Pulses),2025,Summer,Maharashtra,6579.19,6236.75,1293.78,897285.95,1970.02,0.95
other oilseeds,2025,Summer,Maharashtra,7550.2,12310.58,1293.78,890214.36,2514.54,1.63
Other Cereals,2025,Summer,Maharashtra,9172.18,12557.75,1293.78,1432575.12,3357.45,1.37
Cowpea(Lobia),2025,Summer,Maharashtra,5811.16,6719.17,1293.78,1018374.54,2741.58,1.16
Oilseeds total,2025,Summer,Maharashtra,9709.92,21695.51,1293.78,1198408.21,3188.38,2.23
Guar seed,2025,Summer,Maharashtra,8913.43,16683.17,1293.78,1241773.5,2766.04,1.87
Other Summer Pulses,2025,Summer,Maharashtra,9575.53,9059.5,1293.78,1657381.83,2677.57,0.95
Moth,2025,Summer,Maharashtra,8785.24,17353.9,1293.78,803787.59,3394.28,1.98
Arecanut,2025,Winter,Maharashtra,8183.29,19288.75,1293.78,689347.75,2505.9,2.36
Arhar/Tur,2025,Winter,Maharashtra,6473.27,12396.85,1293.78,586702.1,1385.11,1.92
Castor seed,2025,Winter,Maharashtra,1442.4,2344.77,1293.78,146038.59,352.69,1.63
Cotton(lint),2025,Winter,Maharashtra,8068.81,10485.68,1293.78,958841.52,2358.7,1.3
Dry chillies,2025,Winter,Maharashtra,4943.86,7001.43,1293.78,936023.73,2332.13,1.42
Gram,2025,Winter,Maharashtra,2693.07,6964.34,1293.78,221544.91,1155.31,2.59
Jute,2025,Winter,Maharashtra,5291.59,11765.26,1293.78,590087.65,2210.8,2.22
Linseed,2025,Winter,Maharashtra,3972.39,5524.94,1293.78,632767.59,872.98,1.39
Maize,2025,Winter,Maharashtra,4386.13,14078.63,1293.78,380015.14,2181.48,3.21
Mesta,2025,Winter,Maharashtra,9481.46,13114.31,1293.78,1070345.19,3415.98,1.38
Niger seed,2025,Winter,Maharashtra,9077.73,13908.3,1293.78,838427.17,3980.45,1.53
Onion,2025,Winter,Maharashtra,4909.49,7753.33,1293.78,802174.4,1089.96,1.58
